0 qid:301 1:0.651832 2:0.856475 3:0.728925 4:0.500000 5:0.052156 6:0.007383 # cl_96
0 qid:301 1:0.651832 2:0.856475 3:0.728925 4:0.500000 5:0.052156 6:0.007383 # cl_97
0 qid:301 1:0.570816 2:0.875472 3:0.864814 4:0.750000 5:1.000000 6:0.246231 # cl_98
0 qid:301 1:0.639943 2:0.742795 3:0.766162 4:1.000000 5:0.007503 6:0.028476 # cl_99
0 qid:301 1:0.540724 2:0.901292 3:0.781507 4:0.250000 5:0.076460 6:0.036851 # cl_100
0 qid:301 1:0.571113 2:0.851458 3:0.819570 4:0.750000 5:0.249624 6:0.066762 # cl_101
0 qid:301 1:0.645855 2:0.836629 3:0.823613 4:1.000000 5:0.004379 6:0.004732 # cl_102
0 qid:301 1:0.719717 2:0.919261 3:0.734338 4:0.250000 5:0.005349 6:0.047871 # cl_103
0 qid:301 1:0.605996 2:0.828010 3:0.818243 4:1.000000 5:1.000000 6:0.246231 # cl_104
0 qid:301 1:0.596322 2:0.828086 3:0.857166 4:0.500000 5:1.000000 6:0.246231 # cl_105
0 qid:301 1:0.720607 2:0.862697 3:0.770255 4:0.500000 5:0.005349 6:0.047871 # cl_106
0 qid:301 1:0.605843 2:0.877047 3:0.862287 4:1.000000 5:1.000000 6:0.329983 # cl_107
0 qid:301 1:0.812027 2:0.908281 3:0.872017 4:0.500000 5:0.000403 6:0.038672 # cl_108
0 qid:301 1:0.697297 2:0.913909 3:0.906171 4:0.750000 5:0.000697 6:0.038672 # cl_109
0 qid:301 1:0.670125 2:0.851916 3:0.926526 4:0.500000 5:0.090453 6:0.162479 # cl_110
0 qid:301 1:0.665036 2:0.918260 3:0.922653 4:1.000000 5:1.000000 6:0.246231 # cl_111
0 qid:301 1:0.550688 2:0.872324 3:0.807575 4:0.500000 5:1.000000 6:0.246231 # cl_112
0 qid:301 1:0.639943 2:0.742795 3:0.766162 4:1.000000 5:0.007503 6:0.028476 # cl_113
0 qid:301 1:0.587960 2:0.885310 3:0.808445 4:0.750000 5:1.000000 6:0.497487 # cl_114
0 qid:301 1:0.670475 2:0.846394 3:0.727673 4:0.500000 5:0.142427 6:0.016358 # cl_115
0 qid:301 1:0.670475 2:0.846394 3:0.727673 4:0.500000 5:0.142427 6:0.016358 # cl_116
0 qid:301 1:0.676099 2:0.875031 3:0.840661 4:0.500000 5:1.000000 6:0.246231 # cl_117
0 qid:301 1:0.596153 2:0.851485 3:0.914030 4:0.250000 5:0.090453 6:0.329983 # cl_118
0 qid:301 1:0.587609 2:0.901720 3:0.833494 4:1.000000 5:0.005490 6:0.007860 # cl_119
0 qid:301 1:0.506473 2:0.874424 3:0.797723 4:0.750000 5:0.076460 6:0.195980 # cl_120
0 qid:301 1:0.595350 2:0.870792 3:0.939089 4:1.000000 5:1.000000 6:0.246231 # cl_121
0 qid:301 1:0.685845 2:0.881598 3:0.791737 4:0.750000 5:0.005490 6:0.007860 # cl_122
0 qid:301 1:0.736413 2:0.932240 3:0.913460 4:0.500000 5:0.004152 6:0.038672 # cl_123
0 qid:301 1:0.668850 2:0.892723 3:0.901410 4:0.750000 5:0.090453 6:0.061977 # cl_124
0 qid:301 1:0.706839 2:0.906304 3:0.943892 4:1.000000 5:1.000000 6:0.246231 # cl_125
0 qid:301 1:0.726362 2:0.961378 3:0.708070 5:0.005349 6:0.047871 # cl_126
0 qid:301 1:0.681676 2:0.869408 3:0.781196 4:0.750000 5:0.005490 6:0.007860 # cl_127
0 qid:301 1:0.597406 2:0.824848 3:0.767806 4:0.750000 5:0.090453 6:0.162479 # cl_128
0 qid:301 1:0.786362 2:0.909724 3:0.902958 4:0.750000 5:1.000000 6:0.246231 # cl_129
0 qid:301 1:0.606259 2:0.887328 3:0.747781 5:0.076460 6:0.497487 # cl_130
0 qid:301 1:0.792097 2:0.923577 3:0.877826 4:0.750000 5:0.000403 6:0.038672 # cl_131
0 qid:301 1:0.716383 2:0.956754 3:0.907288 4:1.000000 5:0.002124 6:0.038672 # cl_132
0 qid:301 1:0.576665 2:0.835525 3:0.855192 4:1.000000 5:1.000000 6:0.246231 # cl_133
0 qid:301 1:0.639943 2:0.742795 3:0.766162 4:1.000000 5:0.007503 6:0.028476 # cl_134
0 qid:301 1:0.720607 2:0.862697 3:0.770255 4:0.500000 5:0.005349 6:0.047871 # cl_135
0 qid:301 1:0.672619 2:0.861936 3:0.803056 4:0.750000 5:1.000000 6:1.000000 # cl_136
0 qid:301 1:0.641678 2:0.914124 3:0.944369 4:0.750000 5:1.000000 6:0.246231 # cl_137
0 qid:301 1:0.675805 2:0.921230 3:0.931217 4:1.000000 5:0.001348 6:0.038672 # cl_138
0 qid:301 1:0.621129 2:0.796677 3:0.826047 4:1.000000 5:0.499749 6:0.162479 # cl_139
0 qid:301 1:0.778119 2:0.882091 3:0.813532 4:0.750000 5:1.000000 6:1.000000 # cl_140
0 qid:301 1:0.753209 2:0.940275 3:0.890878 4:0.750000 5:0.000403 6:0.038672 # cl_141
0 qid:301 1:0.636065 2:0.883185 3:0.826003 4:0.500000 5:1.000000 6:0.246231 # cl_142
0 qid:301 1:0.812027 2:0.908281 3:0.872017 4:0.500000 5:0.000403 6:0.038672 # cl_143
0 qid:301 1:0.698807 2:0.934141 3:0.928446 4:0.500000 5:1.000000 6:0.246231 # cl_144
0 qid:301 1:0.736902 2:0.915823 3:0.897818 4:0.750000 5:1.000000 6:0.246231 # cl_145
0 qid:301 1:0.684888 2:0.927927 3:0.936791 4:0.500000 5:1.000000 6:0.246231 # cl_146
0 qid:301 1:0.757180 2:0.914535 3:0.924830 4:1.000000 5:1.000000 6:0.246231 # cl_147
0 qid:301 1:0.714959 2:0.945146 3:0.892726 4:0.500000 5:0.052156 6:0.038672 # cl_148
0 qid:301 1:0.732102 2:0.908808 3:0.920908 4:1.000000 5:1.000000 6:0.246231 # cl_149
0 qid:301 1:0.818334 2:0.945216 3:0.882084 4:0.750000 5:0.006801 6:0.038672 # cl_150
0 qid:301 1:0.710143 2:0.928942 3:0.916512 4:1.000000 5:0.001348 6:0.038672 # cl_151
0 qid:301 1:0.632330 2:0.889936 3:0.868156 4:0.500000 5:1.000000 6:0.246231 # cl_152
0 qid:301 1:0.557654 2:0.877089 3:0.910111 4:1.000000 5:0.124561 6:0.066762 # cl_153
0 qid:301 1:0.690816 2:0.901363 3:0.933749 4:1.000000 5:1.000000 6:0.246231 # cl_154
0 qid:301 1:0.628169 2:0.906884 3:0.876488 4:1.000000 5:1.000000 6:0.497487 # cl_155
0 qid:301 1:0.628143 2:0.799469 3:0.831265 4:1.000000 5:1.000000 6:0.246231 # cl_156
0 qid:301 1:0.716383 2:0.956754 3:0.907288 4:1.000000 5:0.002124 6:0.038672 # cl_157
0 qid:301 1:0.747911 2:0.871435 3:0.871780 4:0.750000 5:1.000000 6:0.246231 # cl_158
0 qid:301 1:0.747911 2:0.871435 3:0.871780 4:0.750000 5:1.000000 6:0.246231 # cl_159
0 qid:301 1:0.765602 2:0.963492 3:0.920504 4:1.000000 5:1.000000 6:0.246231 # cl_160
0 qid:301 1:0.718552 2:0.894176 3:0.753590 4:0.500000 5:0.249624 6:0.033630 # cl_161
0 qid:301 1:0.759513 2:0.926618 3:0.895393 4:0.750000 5:1.000000 6:0.246231 # cl_162
0 qid:301 1:0.676822 2:0.878904 3:0.794109 4:0.750000 5:0.005490 6:0.007860 # cl_163
0 qid:301 1:0.700736 2:0.887380 3:0.839354 4:1.000000 5:1.000000 6:0.246231 # cl_164
0 qid:301 1:0.775926 2:0.930924 3:0.915345 4:0.750000 5:1.000000 6:0.246231 # cl_165
0 qid:301 1:0.821542 2:0.922642 3:0.870160 4:0.750000 5:0.000403 6:0.038672 # cl_166
0 qid:301 1:0.784039 2:0.929551 3:0.905928 4:1.000000 5:0.249624 6:0.038672 # cl_167
0 qid:301 1:0.744042 2:0.962282 3:0.879041 4:0.750000 5:0.249624 6:0.038672 # cl_168
0 qid:301 1:0.856288 2:0.956019 3:0.870049 4:0.750000 5:0.002124 6:0.038672 # cl_169
0 qid:301 1:0.757728 2:0.920632 3:0.896325 4:1.000000 5:0.021249 6:0.120603 # cl_170
0 qid:301 1:0.757728 2:0.920632 3:0.896325 4:1.000000 5:0.021249 6:0.120603 # cl_171
0 qid:301 1:0.864672 2:0.944848 3:0.775960 4:0.250000 5:0.002124 6:0.014681 # cl_172
0 qid:301 1:0.691661 2:0.920211 3:0.882779 4:0.750000 5:0.005490 6:0.038672 # cl_173
0 qid:301 1:0.696851 2:0.895510 3:0.862375 4:0.750000 5:1.000000 6:0.246231 # cl_174
1 qid:301 1:0.659252 2:0.932818 3:0.909719 4:0.500000 5:0.000452 6:0.038672 # cl_175
0 qid:301 1:0.681085 2:0.922870 3:0.912727 4:1.000000 5:0.001348 6:0.038672 # cl_176
0 qid:301 1:0.677750 2:0.872172 3:0.827584 4:0.750000 5:1.000000 6:1.000000 # cl_177
0 qid:301 1:0.535167 2:0.792059 3:0.816958 4:1.000000 5:1.000000 6:0.246231 # cl_178
0 qid:301 1:0.637192 2:0.850129 3:0.806894 4:1.000000 5:0.005490 6:0.003146 # cl_179
0 qid:301 1:0.715909 2:0.867135 3:0.759663 4:0.500000 5:0.005349 6:0.047871 # cl_180
0 qid:301 1:0.641617 2:0.834038 3:0.809171 4:1.000000 5:0.005490 6:0.004732 # cl_181
0 qid:301 1:0.700465 2:0.847810 3:0.767249 4:0.750000 5:0.005349 6:0.047871 # cl_182
0 qid:301 1:0.516277 2:0.685504 3:0.821427 4:1.000000 5:0.070963 6:0.035176 # cl_183
0 qid:301 1:0.683789 2:0.899457 3:0.881264 4:0.500000 5:0.249624 6:0.038672 # cl_184
0 qid:301 1:0.751230 2:0.927972 3:0.943852 4:1.000000 5:1.000000 6:0.246231 # cl_185
0 qid:301 1:0.672723 2:0.841821 3:0.796906 4:0.500000 5:0.022766 6:0.120603 # cl_186
0 qid:301 1:0.633735 2:0.918399 3:0.896554 4:1.000000 5:0.006965 6:0.038672 # cl_187
0 qid:301 1:0.690059 2:0.833520 3:0.880106 4:0.500000 5:1.000000 6:0.246231 # cl_188
0 qid:301 1:0.736413 2:0.932240 3:0.913460 4:0.500000 5:0.004152 6:0.038672 # cl_189
0 qid:301 1:0.720947 2:0.829809 3:0.770238 4:0.250000 5:0.332999 6:1.000000 # cl_190
0 qid:301 1:0.575463 2:0.880208 3:0.858027 4:1.000000 5:0.090453 6:0.072284 # cl_191
0 qid:301 1:0.575463 2:0.880208 3:0.858027 4:1.000000 5:0.090453 6:0.072284 # cl_192
0 qid:301 1:0.581684 2:0.801536 3:0.796282 4:1.000000 5:0.499749 6:0.095477 # cl_193
0 qid:301 1:0.535760 2:0.884650 3:0.823214 4:0.750000 5:1.000000 6:0.246231 # cl_194
0 qid:301 1:0.737195 2:0.916636 3:0.855701 4:0.750000 5:0.000403 6:0.038672 # cl_195
0 qid:301 1:0.737195 2:0.916636 3:0.855701 4:0.750000 5:0.000403 6:0.038672 # cl_196
0 qid:301 1:0.741625 2:0.905757 3:0.826902 4:0.750000 5:1.000000 6:0.246231 # cl_197
0 qid:301 1:0.721202 2:0.914311 3:0.775413 4:0.750000 5:0.249624 6:0.033630 # cl_198
0 qid:301 1:0.675738 2:0.915759 3:0.930004 4:1.000000 5:1.000000 6:0.246231 # cl_199
2 qid:302 1:0.532217 2:0.778535 3:0.819113 4:0.500000 5:0.499749 6:1.000000 # cl_0
2 qid:302 1:0.553126 2:0.641379 3:0.649624 4:0.500000 5:1.000000 6:0.497487 # cl_1
2 qid:302 1:0.488708 2:0.764201 3:0.778484 4:0.250000 5:1.000000 6:1.000000 # cl_2
2 qid:302 1:0.533701 2:0.773254 3:0.790884 4:0.250000 5:0.499749 6:1.000000 # cl_3
0 qid:302 1:0.625452 2:0.759473 3:0.772354 4:0.250000 5:0.249624 6:0.195980 # cl_4
0 qid:302 1:0.511892 2:0.708437 3:0.709138 4:0.500000 5:0.249624 6:0.195980 # cl_5
1 qid:302 1:0.406030 2:0.577656 3:0.727422 4:1.000000 5:0.044976 6:0.138550 # cl_6
0 qid:302 1:0.603262 2:0.752092 3:0.770091 5:0.249624 6:0.195980 # cl_7
2 qid:302 1:0.548462 2:0.807031 3:0.830531 4:0.500000 5:0.499749 6:1.000000 # cl_8
2 qid:302 1:0.499818 2:0.585144 3:0.639972 4:0.750000 5:1.000000 6:0.497487 # cl_9
2 qid:302 1:0.568949 2:0.677933 3:0.708909 4:0.500000 5:1.000000 6:0.497487 # cl_10
2 qid:302 1:0.511812 2:0.607942 3:0.763091 4:0.500000 5:0.037979 6:0.078727 # cl_11
2 qid:302 1:0.577425 2:0.735793 3:0.752823 4:0.750000 5:0.110665 6:0.072284 # cl_12
2 qid:302 1:0.529759 2:0.635881 3:0.678698 4:0.500000 5:1.000000 6:0.497487 # cl_13
2 qid:302 1:0.553126 2:0.641379 3:0.649624 4:0.500000 5:1.000000 6:0.497487 # cl_14
2 qid:302 1:0.562382 2:0.669222 3:0.656073 4:0.250000 5:1.000000 6:0.497487 # cl_15
2 qid:302 1:0.521184 2:0.620350 3:0.758577 4:0.750000 5:0.037979 6:0.078727 # cl_16
2 qid:302 1:0.521184 2:0.620350 3:0.758577 4:0.750000 5:0.037979 6:0.078727 # cl_17
2 qid:302 1:0.564782 2:0.748885 3:0.747600 4:0.500000 5:0.110665 6:0.072284 # cl_18
0 qid:302 1:0.599042 2:0.763573 3:0.751209 5:0.249624 6:0.195980 # cl_19
2 qid:302 1:0.503824 2:0.721665 3:0.835872 4:0.750000 5:0.499749 6:1.000000 # cl_20
2 qid:302 1:0.530305 2:0.716685 3:0.747657 4:0.750000 5:0.110665 6:0.072284 # cl_21
1 qid:302 1:0.501858 2:0.727869 3:0.827652 4:0.750000 5:0.017365 6:0.038672 # cl_22
2 qid:302 1:0.463888 2:0.763642 3:0.845440 4:1.000000 5:0.499749 6:1.000000 # cl_23
2 qid:302 1:0.519777 2:0.800451 3:0.820580 4:0.750000 5:0.499749 6:1.000000 # cl_24
2 qid:302 1:0.568197 2:0.635515 3:0.697012 4:0.500000 5:0.499749 6:0.106644 # cl_25
2 qid:302 1:0.568197 2:0.635515 3:0.697012 4:0.500000 5:0.499749 6:0.106644 # cl_26
2 qid:302 1:0.548228 2:0.674214 3:0.726409 4:0.750000 5:0.110665 6:0.072284 # cl_27
1 qid:302 1:0.392572 2:0.742806 3:0.842056 4:0.750000 5:0.041186 6:0.029631 # cl_28
2 qid:302 1:0.577425 2:0.735793 3:0.752823 4:0.750000 5:0.110665 6:0.072284 # cl_29
1 qid:302 1:0.608476 2:0.498051 3:0.645360 4:0.500000 5:0.332999 6:0.027395 # cl_30
0 qid:302 1:0.599778 2:0.793577 3:0.775948 4:0.500000 5:0.249624 6:0.195980 # cl_31
2 qid:302 1:0.459299 2:0.613270 3:0.706990 4:0.500000 5:0.023901 6:0.054094 # cl_32
2 qid:302 1:0.577425 2:0.735793 3:0.752823 4:0.750000 5:0.110665 6:0.072284 # cl_33
1 qid:302 1:0.393038 2:0.584407 3:0.700543 4:0.750000 5:0.044976 6:0.138550 # cl_34
2 qid:302 1:0.548228 2:0.674214 3:0.726409 4:0.750000 5:0.110665 6:0.072284 # cl_35
1 qid:302 1:0.484936 2:0.708639 3:0.793522 4:0.750000 5:0.017365 6:0.038672 # cl_36
1 qid:302 2:0.451798 3:0.260590 5:0.036554 6:0.021423 # cl_37
2 qid:302 1:0.510864 2:0.761168 3:0.856612 4:1.000000 5:0.499749 6:0.106644 # cl_38
1 qid:302 1:0.637318 2:0.468807 3:0.676773 4:1.000000 5:0.332999 6:0.020101 # cl_39
1 qid:302 1:0.587846 2:0.709310 3:0.722230 5:0.021249 6:0.019488 # cl_40
1 qid:302 1:0.509761 2:0.710330 3:0.758584 4:0.250000 5:0.021249 6:0.036851 # cl_41
2 qid:302 1:0.555869 2:0.824888 3:0.837542 4:0.750000 5:0.499749 6:1.000000 # cl_42
1 qid:302 1:0.856511 2:0.313926 3:0.360800 4:0.250000 5:0.199599 6:0.017816 # cl_43
0 qid:302 1:0.599109 2:0.772706 3:0.777717 5:0.249624 6:0.195980 # cl_44
0 qid:302 1:0.603289 2:0.777762 3:0.772955 5:0.249624 6:0.195980 # cl_45
2 qid:302 1:0.497992 2:0.711898 3:0.831645 4:1.000000 5:0.499749 6:1.000000 # cl_46
2 qid:302 1:0.462711 2:0.619537 3:0.671768 4:1.000000 5:1.000000 6:0.497487 # cl_47
1 qid:302 1:0.359622 2:0.665326 3:0.614342 4:0.500000 5:0.025152 6:0.015486 # cl_48
2 qid:302 1:0.508311 2:0.617417 3:0.776190 4:0.750000 5:0.037979 6:0.078727 # cl_49
2 qid:302 1:0.503824 2:0.721665 3:0.835872 4:0.750000 5:0.499749 6:1.000000 # cl_50
1 qid:302 1:0.668722 2:0.353214 3:0.467472 4:0.750000 5:0.332999 6:0.014302 # cl_51
2 qid:302 1:0.472859 2:0.751820 3:0.833518 4:0.750000 5:0.023901 6:0.050810 # cl_52
1 qid:302 1:0.353314 2:0.652836 3:0.622906 4:0.250000 5:0.025152 6:0.023690 # cl_53
1 qid:302 1:0.604015 2:0.420301 3:0.533828 4:1.000000 5:0.332999 6:0.013248 # cl_54
